run_num,cbench_min,cbench_max,cbench_avg,start_time,end_time,controller_ip,human_time,num_switches,num_macs,tests_per_switch,ms_per_test,start_steal_time,end_steal_time,total_ram,used_ram,free_ram,cpus,one_min_load,five_min_load,fifteen_min_load,controller,start_iowait,end_iowait
0,16489.87,34571.95,21822.94,1450480186,1450480289,200.19.151.143,2015-12-18 23:11:30 2015 UTC,2,100000,10,10000,0,0,32174,5504,26669,8,11,83,6,OpenDaylight,8979,8981
1,17492.16,44525.80,22577.93,1450480322,1450480427,200.19.151.143,2015-12-18 23:13:47 2015 UTC,2,100000,10,10000,0,0,32174,5512,26662,8,12,01,8,OpenDaylight,8984,8987
2,12776.93,38669.46,23534.47,1450480466,1450480571,200.19.151.143,2015-12-18 23:16:11 2015 UTC,2,100000,10,10000,0,0,32174,5548,26624,8,9,91,8,OpenDaylight,8992,8996
3,16109.19,36427.85,20302.91,1450480617,1450480722,200.19.151.143,2015-12-18 23:18:42 2015 UTC,2,100000,10,10000,0,0,32174,5548,26619,8,10,59,9,OpenDaylight,9000,9005
4,15186.86,32015.92,20146.63,1450480760,1450480863,200.19.151.143,2015-12-18 23:21:03 2015 UTC,2,100000,10,10000,0,0,32174,5551,26623,8,13,70,11,OpenDaylight,9005,9008
5,13873.31,32777.60,20121.00,1450480881,1450480984,200.19.151.143,2015-12-18 23:23:05 2015 UTC,2,100000,10,10000,0,0,32174,5553,26622,8,12,53,11,OpenDaylight,9009,9014
6,16407.29,31478.27,20696.71,1450481009,1450481113,200.19.151.143,2015-12-18 23:25:13 2015 UTC,2,100000,10,10000,0,0,32174,5532,26642,8,11,91,11,OpenDaylight,9015,9020
7,13176.11,32425.27,20832.44,1450481146,1450481250,200.19.151.143,2015-12-18 23:27:30 2015 UTC,2,100000,10,10000,0,0,32174,5535,26641,8,10,61,11,OpenDaylight,9022,9026
8,13566.51,32162.56,20279.68,1450481284,1450481389,200.19.151.143,2015-12-18 23:29:49 2015 UTC,2,100000,10,10000,0,0,32174,5535,26638,8,12,76,11,OpenDaylight,9027,9032
9,21902.01,42829.07,31121.23,1450481432,1450481537,200.19.151.143,2015-12-18 23:32:17 2015 UTC,2,100000,10,10000,0,0,32174,5534,26638,8,7,36,9,OpenDaylight,9037,9047
